1.653250306844711304e-01,2.270344197750091553e-01,3.370494246482849121e-01,-3.645718693733215332e-01,4.109354317188262939e-02,-3.627786785364151001e-02,1.954344846308231354e-02,1.431227624416351318e-01,9.025769680738449097e-02,1.855917423963546753e-01,1.570593267679214478e-01,1.811890751123428345e-01,-1.318412423133850098e-01,2.380092069506645203e-02,9.076794981956481934e-02,-4.980946332216262817e-02
8.346150815486907959e-02,3.383396267890930176e-01,3.393740952014923096e-01,1.543362140655517578e-01,-7.738620787858963013e-02,-1.477049291133880615e-01,1.272632628679275513e-01,1.780013181269168854e-02,1.682680249214172363e-01,5.979225970804691315e-03,-1.613564193248748779e-01,7.663570344448089600e-02,-7.934715598821640015e-02,4.240922629833221436e-02,-6.440911442041397095e-02,3.852124512195587158e-02
3.635555207729339600e-01,-2.781250476837158203e-01,9.691215306520462036e-02,-2.174396626651287079e-02,1.697283051908016205e-02,-1.227685138583183289e-01,3.041928075253963470e-02,-1.627868860960006714e-01,-1.895742490887641907e-02,-8.345304429531097412e-02,1.035954728722572327e-01,-2.214606404304504395e-01,9.030059725046157837e-02,1.172509789466857910e-02,-1.227150484919548035e-01,3.345468780025839806e-03
2.156054824590682983e-01,1.152358874678611755e-01,3.205811381340026855e-01,-1.049585789442062378e-01,-2.694016396999359131e-01,2.378906495869159698e-02,1.792081892490386963e-01,-6.245336309075355530e-02,1.083138883113861084e-01,-7.596082240343093872e-02,8.859533816576004028e-02,1.610605418682098389e-02,4.987736698240041733e-03,-1.014927774667739868e-01,2.459338307380676270e-02,-1.784002035856246948e-01
2.098322212696075439e-01,1.076608151197433472e-01,2.350686788558959961e-01,-2.731570303440093994e-01,5.041493475437164307e-02,-2.177448710426688194e-03,2.721272110939025879e-01,-9.787562303245067596e-03,-1.638068556785583496e-01,-2.270869761705398560e-01,-3.321802616119384766e-02,-2.859846353530883789e-01,2.684197947382926941e-02,-1.057581044733524323e-02,9.012681245803833008e-02,2.678013406693935394e-02
5.185425654053688049e-02,2.944114506244659424e-01,3.501012623310089111e-01,1.817709207534790039e-01,9.407465159893035889e-02,-1.046476960182189941e-01,4.926924780011177063e-02,-2.311967499554157257e-02,-1.407696455717086792e-01,8.579263091087341309e-02,-1.202467381954193115e-01,3.047657199203968048e-02,-2.722102776169776917e-02,6.887079775333404541e-02,-2.849051356315612793e-01,1.038630213588476181e-02
1.814521551132202148e-01,2.957924082875251770e-02,3.365295007824897766e-02,-4.394493997097015381e-01,9.518167376518249512e-02,-2.385216057300567627e-01,-1.743880063295364380e-01,5.727651715278625488e-02,1.820609718561172485e-01,-1.508665680885314941e-01,-9.446407109498977661e-02,1.425031274557113647e-01,2.195670902729034424e-01,3.026710357517004013e-03,-7.593069458380341530e-04,2.101298868656158447e-01
6.197797507047653198e-02,6.122036650776863098e-02,8.618342131376266479e-02,-2.007361948490142822e-01,-1.187338158488273621e-01,2.239930927753448486e-01,-2.307579517364501953e-01,-3.808065354824066162e-01,-2.518570721149444580e-01,3.886341303586959839e-02,-9.266178309917449951e-02,7.559216022491455078e-02,-5.708083137869834900e-02,1.347934007644653320e-01,-3.863216610625386238e-03,9.273938834667205811e-02
3.564238175749778748e-02,3.287876844406127930e-01,2.399911731481552124e-01,2.062558680772781372e-01,1.563987731933593750e-01,-6.859277188777923584e-02,-5.411634966731071472e-02,8.006802201271057129e-02,-2.464549243450164795e-01,2.666869759559631348e-01,5.287325754761695862e-02,-1.273263543844223022e-01,2.026808410882949829e-01,-8.848782628774642944e-02,1.813594996929168701e-01,7.202546298503875732e-02
1.415130794048309326e-01,3.400469124317169189e-01,-1.510524600744247437e-01,9.436479210853576660e-02,-2.293994277715682983e-01,1.630674302577972412e-01,-1.250272151082754135e-03,-4.420611262321472168e-02,1.207131221890449524e-01,-1.011665835976600647e-01,-5.402287840843200684e-02,-2.298821136355400085e-02,9.429709613323211670e-02,-9.023912250995635986e-02,-1.744578592479228973e-02,-3.783945739269256592e-02
