7.244660705327987671e-02,-1.217377372086048126e-02,-3.374348878860473633e-01,2.258759588003158569e-01,1.147193610668182373e-01,-1.175755485892295837e-01,2.129081487655639648e-01,1.676156073808670044e-01,-8.841419965028762817e-02,3.810043260455131531e-02,-2.811904847621917725e-01,-6.738865375518798828e-02,1.067947521805763245e-01,-1.215474214404821396e-02,7.535553723573684692e-02,1.341291889548301697e-02
4.195692017674446106e-03,-8.891125209629535675e-03,-4.230320751667022705e-01,-1.759011745452880859e-01,-2.233310975134372711e-02,7.118738442659378052e-02,1.979686617851257324e-01,-2.639594860374927521e-02,1.223890706896781921e-01,-5.435319617390632629e-02,1.516603827476501465e-01,2.060839720070362091e-02,-4.029748961329460144e-02,6.119982525706291199e-02,2.110749855637550354e-02,7.299134135246276855e-02
3.335254490375518799e-01,2.322317063808441162e-01,-7.042905688285827637e-02,3.218898549675941467e-02,1.653736829757690430e-01,5.176110938191413879e-02,-1.980910599231719971e-01,-6.602126359939575195e-02,3.150581568479537964e-02,-1.578740961849689484e-02,3.789149969816207886e-02,5.908335372805595398e-02,-1.677891910076141357e-01,-2.034808695316314697e-02,-2.006209222599864006e-03,1.328594386577606201e-01
1.558964252471923828e-01,1.022443920373916626e-01,-3.836119174957275391e-01,3.155299276113510132e-02,1.096420958638191223e-01,1.917896270751953125e-01,1.384567022323608398e-01,-4.130369424819946289e-02,3.006733208894729614e-02,1.809887588024139404e-01,-6.649246066808700562e-02,-8.139901608228683472e-02,1.893915086984634399e-01,-4.188096150755882263e-02,-1.308895200490951538e-01,8.340269327163696289e-02
1.306029856204986572e-01,1.457722764462232590e-02,-3.358064591884613037e-01,1.733448356389999390e-01,2.311307936906814575e-01,8.447403460741043091e-02,-2.515437304973602295e-01,-2.547742426395416260e-01,-1.231882497668266296e-01,1.632309556007385254e-01,6.612746417522430420e-02,-1.033946778625249863e-02,-1.507900953292846680e-01,2.962455153465270996e-02,-3.403011243790388107e-03,-1.062472388148307800e-01
-4.247872158885002136e-02,7.833175361156463623e-02,-4.056530296802520752e-01,-2.181980907917022705e-01,6.056523323059082031e-02,-9.387536346912384033e-02,6.407846510410308838e-02,-2.550087496638298035e-02,-2.565861679613590240e-02,-2.477237433195114136e-01,5.691822618246078491e-02,2.341328561305999756e-02,1.716560684144496918e-02,1.476065516471862793e-01,2.185711264610290527e-01,-3.882589936256408691e-02
1.858371496200561523e-01,-6.987311411648988724e-03,-4.128287360072135925e-02,2.746536731719970703e-01,1.318971663713455200e-01,-2.094225585460662842e-01,8.000589162111282349e-02,2.042827457189559937e-01,2.201872318983078003e-02,1.156620215624570847e-02,1.671901643276214600e-01,3.359093666076660156e-01,-6.115933880209922791e-02,-7.507098466157913208e-02,3.174414858222007751e-02,-9.445892274379730225e-02
4.507820308208465576e-02,-1.018225327134132385e-01,-2.310492694377899170e-01,3.434358537197113037e-01,-2.952808439731597900e-01,1.173745281994342804e-02,-1.513813734054565430e-01,1.165640503168106079e-01,2.093892991542816162e-01,-1.747852563858032227e-01,-5.743757635354995728e-02,1.793331094086170197e-02,-1.221918594092130661e-02,-1.076248381286859512e-02,-8.869627118110656738e-02,1.663638092577457428e-02
-5.997943133115768433e-02,-2.927395701408386230e-02,-2.754409313201904297e-01,-2.980640530586242676e-01,-5.258888006210327148e-02,-1.785447299480438232e-01,-1.687800735235214233e-01,1.974488496780395508e-01,-2.736877799034118652e-01,-6.284087151288986206e-02,-9.917371720075607300e-02,-6.983061134815216064e-02,-1.588151454925537109e-01,-8.943920582532882690e-02,-2.340659499168395996e-01,4.184225574135780334e-02
1.438009291887283325e-01,-3.099608719348907471e-01,-7.218845188617706299e-02,-1.714596748352050781e-01,-2.206012457609176636e-01,1.259814649820327759e-01,1.200051279738545418e-03,-2.656608633697032928e-02,-1.571972109377384186e-02,1.587751954793930054e-01,1.392507404088973999e-01,1.205612048506736755e-01,8.699516952037811279e-02,-7.556225359439849854e-02,-2.590889856219291687e-02,1.071811188012361526e-02
