-1.910542398691177368e-01,-5.078297257423400879e-01,-1.938516497611999512e-01,8.866319805383682251e-02,3.353935778141021729e-01,-1.700488328933715820e-01,-1.877465397119522095e-01,5.417153984308242798e-02,5.935878679156303406e-02,5.178363248705863953e-02,-1.280762162059545517e-02,9.158266708254814148e-03,1.895766705274581909e-01,5.690601188689470291e-03,9.027595818042755127e-02
-1.536992490291595459e-01,-5.111600756645202637e-01,-1.881806552410125732e-01,9.447818249464035034e-02,2.733356058597564697e-01,-3.629820644855499268e-01,-1.740655153989791870e-01,-2.244250923395156860e-01,-3.387385234236717224e-02,-1.931983828544616699e-01,-1.505039632320404053e-01,2.792332321405410767e-02,-1.915477961301803589e-01,-2.897953800857067108e-02,1.160929352045059204e-02
-3.061609268188476562e-01,-2.690396308898925781e-01,-2.431876063346862793e-01,-1.175355538725852966e-01,-2.571298778057098389e-01,-5.264315754175186157e-02,-6.669265031814575195e-02,-3.415506705641746521e-02,-4.295792579650878906e-01,-6.759777665138244629e-02,-1.259829401969909668e-01,-8.546964824199676514e-02,-2.383149415254592896e-02,1.434109359979629517e-01,-3.765403330326080322e-01
-3.891747295856475830e-01,-2.220374643802642822e-01,-9.771256148815155029e-02,3.306669592857360840e-01,-9.127236902713775635e-02,3.031523823738098145e-01,-6.509801000356674194e-02,2.286457456648349762e-02,-1.018994823098182678e-01,2.509304285049438477e-01,1.574241369962692261e-01,8.643549680709838867e-02,2.332985848188400269e-01,-1.027649939060211182e-01,-6.647977977991104126e-02
-1.394807845354080200e-01,-3.779365718364715576e-01,-1.690149903297424316e-01,2.047713696956634521e-01,1.536098867654800415e-01,1.296583116054534912e-01,4.402835965156555176e-01,1.389410197734832764e-01,-2.334994375705718994e-01,-4.258814081549644470e-02,2.307595312595367432e-02,-1.932371407747268677e-01,-1.095846146345138550e-01,-5.071945488452911377e-02,1.494472622871398926e-01
-1.859737783670425415e-01,-6.105211377143859863e-01,5.673825368285179138e-02,-2.079026550054550171e-01,1.529365479946136475e-01,1.604729294776916504e-01,-5.302186310291290283e-02,-1.366165429353713989e-01,2.860690951347351074e-01,7.306360453367233276e-02,-4.349907487630844116e-02,1.108007282018661499e-01,8.040398359298706055e-02,1.089370176196098328e-01,1.586957648396492004e-02
-6.529706120491027832e-01,1.042337268590927124e-01,-3.286162316799163818e-01,-2.882023453712463379e-01,-3.582987487316131592e-01,-4.862736910581588745e-02,-8.129316382110118866e-03,4.843789339065551758e-02,5.574822425842285156e-02,1.011833921074867249e-01,-5.029916763305664062e-02,-2.600422594696283340e-03,-7.176325470209121704e-02,1.154374778270721436e-01,1.493705213069915771e-01
-6.661421060562133789e-01,1.256767064332962036e-01,-3.396228551864624023e-01,-2.358615845441818237e-01,-3.167966604232788086e-01,-2.878106385469436646e-02,3.662130981683731079e-02,5.400719866156578064e-02,8.286776393651962280e-02,8.907336741685867310e-02,-1.319391466677188873e-02,-5.184846231713891029e-04,-1.854407973587512970e-02,6.721483170986175537e-02,1.743194460868835449e-01
-4.936229884624481201e-01,2.829892188310623169e-02,-2.061642855405807495e-01,-2.023648023605346680e-01,4.540419578552246094e-02,5.463325604796409607e-02,3.437851667404174805e-01,-4.091434180736541748e-01,1.132165491580963135e-01,-2.329270839691162109e-01,3.663141429424285889e-01,2.225703187286853790e-02,-7.873544842004776001e-02,-1.407666802406311035e-01,-1.046635210514068604e-01
-3.616737723350524902e-01,5.501974225044250488e-01,-1.649440964683890343e-03,4.103465750813484192e-02,1.098425388336181641e-01,1.356472223997116089e-01,-8.225782960653305054e-02,-2.967000901699066162e-01,-1.275254935026168823e-01,-2.369817532598972321e-02,-1.706001907587051392e-01,-7.390006631612777710e-02,1.645644009113311768e-01,-5.884087085723876953e-02,-2.956550568342208862e-02
